txn_id,txn_hour,txn_amount,amount_deviation,txn_velocity,behavior_score,payment_channel,risk_flag
TXN05536,19,497.05,0.24,0.49,0.21,DebitCard,0
TXN05537,9,568.13,-0.28,0.29,0.11,CreditCard,0
TXN05538,14,1057.04,0.4,0.5,0.19,CreditCard,0
TXN05539,22,899.47,0.32,0.15,0.11,CreditCard,0
TXN05540,19,244.96,-0.25,0.33,0.28,CreditCard,0
TXN05541,14,809.8,0.16,0.39,0.26,UPI,0
TXN05542,12,229.41,-0.23,0.24,0.26,UPI,0
TXN05543,16,654.69,-0.48,0.61,0.22,UPI,0
TXN05544,22,226.51,0.04,0.46,0.25,DebitCard,0
TXN05545,13,1188.93,-0.15,0.56,0.11,CreditCard,0
TXN05546,14,1107.54,-0.03,0.44,0.17,UPI,0
TXN05547,13,794.68,-0.19,0.17,0.08,UPI,0
TXN05548,18,1056.52,-0.44,0.16,0.32,DebitCard,0
TXN05549,20,239.2,-0.1,0.31,0.13,DebitCard,0
TXN05550,13,386.93,-0.29,0.56,0.24,CreditCard,0
TXN05551,12,486.8,-0.15,0.53,0.1,UPI,0
TXN05552,16,1009.06,0.33,0.31,0.05,UPI,0
TXN05553,21,1175.26,-0.13,0.75,0.05,UPI,0
TXN05554,8,726.18,-0.46,0.41,0.28,UPI,0
TXN05555,20,816.03,0.31,0.51,0.34,DebitCard,0
TXN05556,14,1092.47,0.14,0.22,0.11,UPI,0
TXN05557,12,476.98,0.17,0.4,0.33,UPI,0
TXN05558,14,801.04,0.24,0.6,0.09,UPI,0
TXN05559,17,527.72,-0.28,0.54,0.35,DebitCard,0
TXN05560,13,468.13,-0.36,0.1,0.13,UPI,0
TXN05561,10,512.94,-0.22,0.46,0.24,CreditCard,0
TXN05562,20,726.32,-0.05,0.41,0.25,DebitCard,0
TXN05563,9,1186.42,0.3,0.31,0.17,DebitCard,0
TXN05564,11,627.8,0.21,0.41,0.25,CreditCard,0
TXN05565,14,559.41,0.08,0.54,0.17,DebitCard,0
TXN05566,21,521.18,-0.39,0.17,0.26,UPI,0
TXN05567,12,905.84,0.46,0.11,0.07,UPI,0
TXN05568,20,1045.17,-0.08,0.75,0.31,UPI,0
TXN05569,18,865.31,0.36,0.74,0.06,UPI,0
TXN05570,8,1014.22,0.42,0.42,0.21,DebitCard,0
TXN05571,8,204.86,-0.41,0.71,0.33,UPI,0
TXN05572,12,690.04,-0.41,0.57,0.15,CreditCard,0
TXN05573,8,540.64,-0.48,0.8,0.09,CreditCard,0
TXN05574,13,693.93,-0.42,0.38,0.07,UPI,0
TXN05575,8,1078.8,0.09,0.15,0.31,UPI,0
TXN05576,10,837.45,-0.16,0.15,0.19,CreditCard,0
TXN05577,10,772.85,0.34,0.12,0.2,CreditCard,0
TXN05578,8,928.61,0.21,0.24,0.05,DebitCard,0
TXN05579,9,401.32,-0.26,0.34,0.28,DebitCard,0
TXN05580,12,856.6,-0.49,0.28,0.23,UPI,0
TXN05581,9,626.75,0.13,0.26,0.18,DebitCard,0
TXN05582,20,1027.93,-0.25,0.49,0.13,CreditCard,0
TXN05583,15,675.25,0.12,0.45,0.11,DebitCard,0
TXN05584,16,817.82,-0.41,0.26,0.09,CreditCard,0
TXN05585,15,974.74,-0.02,0.1,0.23,DebitCard,0
TXN05586,16,1179.11,-0.13,0.39,0.26,UPI,0
TXN05587,14,297.68,-0.16,0.71,0.07,DebitCard,0
TXN05588,18,963.57,-0.11,0.76,0.1,CreditCard,0
TXN05589,21,839.13,0.38,0.6,0.2,CreditCard,0
TXN05590,17,571.71,-0.24,0.46,0.08,DebitCard,0
TXN05591,22,912.39,-0.0,0.66,0.17,DebitCard,0
TXN05592,12,952.31,0.37,0.8,0.13,CreditCard,0
TXN05593,10,530.7,-0.45,0.43,0.14,UPI,0
TXN05594,16,1029.29,-0.02,0.32,0.12,UPI,0
TXN05595,8,387.89,-0.48,0.59,0.13,DebitCard,0
TXN05596,10,1000.07,-0.02,0.4,0.24,UPI,0
TXN05597,19,513.49,-0.38,0.63,0.16,UPI,0
TXN05598,11,739.55,-0.02,0.13,0.21,DebitCard,0
TXN05599,20,959.52,-0.35,0.55,0.25,UPI,0
TXN05600,16,1070.29,0.46,0.32,0.32,CreditCard,0
TXN05601,11,927.41,0.32,0.22,0.16,DebitCard,0
TXN05602,19,324.69,-0.39,0.18,0.3,DebitCard,0
TXN05603,10,699.69,-0.42,0.18,0.32,DebitCard,0
TXN05604,17,781.16,0.09,0.32,0.32,CreditCard,0
TXN05605,19,1057.08,-0.01,0.35,0.07,DebitCard,0
TXN05606,20,536.27,0.5,0.32,0.08,DebitCard,0
TXN05607,19,286.5,0.05,0.74,0.08,DebitCard,0
TXN05608,11,494.78,0.49,0.59,0.23,DebitCard,0
TXN05609,10,472.43,-0.06,0.77,0.1,DebitCard,0
TXN05610,15,207.79,0.01,0.49,0.24,DebitCard,0
TXN05611,21,1165.3,0.35,0.46,0.19,DebitCard,0
TXN05612,16,934.68,-0.12,0.7,0.08,CreditCard,0
TXN05613,17,784.92,0.46,0.7,0.26,UPI,0
TXN05614,15,588.06,-0.01,0.2,0.31,UPI,0
TXN05615,21,819.33,-0.25,0.22,0.08,UPI,0
TXN05616,19,403.39,0.36,0.55,0.07,DebitCard,0
TXN05617,9,1097.23,0.36,0.3,0.16,UPI,0
TXN05618,16,824.29,0.29,0.75,0.08,DebitCard,0
TXN05619,22,650.08,0.39,0.51,0.33,DebitCard,0
TXN05620,19,371.27,-0.23,0.33,0.18,CreditCard,0
TXN05621,18,359.09,0.39,0.34,0.27,UPI,0
TXN05622,8,1192.69,0.42,0.59,0.32,UPI,0
TXN05623,12,578.77,0.2,0.42,0.09,CreditCard,0
TXN05624,18,254.06,0.43,0.47,0.33,DebitCard,0
TXN05625,13,424.5,0.06,0.28,0.2,UPI,0
TXN05626,11,937.28,0.26,0.13,0.09,UPI,0
TXN05627,9,498.42,0.34,0.61,0.27,CreditCard,0
TXN05628,11,521.61,0.04,0.55,0.19,DebitCard,0
TXN05629,20,842.95,0.1,0.44,0.27,UPI,0
TXN05630,13,997.22,0.16,0.6,0.28,DebitCard,0
TXN05631,12,218.25,-0.49,0.54,0.05,CreditCard,0
TXN05632,14,300.52,0.46,0.41,0.25,DebitCard,0
TXN05633,18,858.93,-0.35,0.23,0.24,DebitCard,0
TXN05634,17,1166.46,-0.05,0.58,0.13,UPI,0
TXN05635,20,439.03,-0.25,0.6,0.29,CreditCard,0
TXN05636,19,734.99,-0.23,0.8,0.12,DebitCard,0
TXN05637,17,1124.61,0.07,0.5,0.17,UPI,0
TXN05638,8,1164.06,0.18,0.31,0.29,UPI,0
TXN05639,14,787.48,-0.3,0.66,0.09,CreditCard,0
TXN05640,12,893.76,0.48,0.17,0.13,DebitCard,0
TXN05641,14,236.16,-0.04,0.13,0.2,DebitCard,0
TXN05642,9,1020.01,0.48,0.43,0.07,CreditCard,0
TXN05643,17,533.8,-0.09,0.28,0.16,CreditCard,0
TXN05644,12,951.73,-0.36,0.4,0.31,UPI,0
TXN05645,8,538.59,-0.33,0.63,0.17,DebitCard,0
TXN05646,17,1196.8,0.14,0.8,0.2,UPI,0
TXN05647,11,679.88,0.4,0.48,0.26,DebitCard,0
TXN05648,18,499.5,-0.01,0.73,0.27,CreditCard,0
TXN05649,13,984.77,-0.12,0.24,0.34,UPI,0
TXN05650,21,749.05,-0.05,0.42,0.06,DebitCard,0
TXN05651,11,605.08,-0.32,0.73,0.19,DebitCard,0
TXN05652,14,888.16,-0.06,0.75,0.1,CreditCard,0
TXN05653,13,631.44,0.46,0.44,0.14,DebitCard,0
TXN05654,8,529.61,0.21,0.53,0.28,CreditCard,0
TXN05655,13,235.54,-0.07,0.44,0.29,DebitCard,0
TXN05656,20,538.13,-0.16,0.43,0.28,UPI,0
TXN05657,20,719.04,0.45,0.65,0.12,DebitCard,0
TXN05658,19,1104.64,-0.37,0.66,0.19,UPI,0
TXN05659,15,816.41,-0.18,0.26,0.18,DebitCard,0
TXN05660,22,489.79,-0.02,0.49,0.31,DebitCard,0
TXN05661,16,777.21,0.2,0.12,0.28,CreditCard,0
TXN05662,21,993.66,0.22,0.46,0.13,DebitCard,0
TXN05663,19,543.79,0.38,0.46,0.07,CreditCard,0
TXN05664,22,471.99,0.11,0.52,0.24,UPI,0
TXN05665,10,920.93,0.15,0.41,0.12,DebitCard,0
TXN05666,11,880.47,0.25,0.22,0.2,DebitCard,0
TXN05667,14,713.91,0.38,0.4,0.18,DebitCard,0
TXN05668,19,860.88,-0.2,0.59,0.17,CreditCard,0
TXN05669,21,351.97,-0.33,0.43,0.16,CreditCard,0
TXN05670,8,986.85,-0.08,0.27,0.32,CreditCard,0
TXN05671,11,318.58,0.22,0.63,0.26,DebitCard,0
TXN05672,13,810.75,0.23,0.71,0.2,DebitCard,0
TXN05673,15,942.16,0.05,0.23,0.28,UPI,0
TXN05674,11,515.65,-0.39,0.2,0.2,UPI,0
TXN05675,12,539.29,0.45,0.11,0.11,CreditCard,0
TXN05676,12,937.65,-0.38,0.75,0.12,UPI,0
TXN05677,21,1136.01,-0.31,0.8,0.25,UPI,0
TXN05678,19,334.8,-0.26,0.74,0.32,UPI,0
TXN05679,18,989.32,-0.25,0.24,0.1,DebitCard,0
TXN05680,17,371.75,0.31,0.49,0.34,DebitCard,0
TXN05681,14,727.39,-0.06,0.16,0.08,CreditCard,0
TXN05682,14,1103.89,0.3,0.66,0.13,CreditCard,0
TXN05683,15,770.39,-0.39,0.3,0.1,UPI,0
TXN05684,14,899.54,0.47,0.64,0.26,DebitCard,0
TXN05685,22,481.3,-0.25,0.13,0.25,DebitCard,0
TXN05686,14,219.26,0.02,0.26,0.3,UPI,0
TXN05687,20,1001.65,0.1,0.11,0.07,DebitCard,0
TXN05688,20,863.94,-0.46,0.4,0.3,DebitCard,0
TXN05689,14,355.44,-0.21,0.71,0.23,DebitCard,0
TXN05690,14,252.31,-0.31,0.66,0.06,DebitCard,0
TXN05691,11,875.56,0.08,0.35,0.14,UPI,0
TXN05692,11,1084.42,0.09,0.23,0.12,CreditCard,0
TXN05693,13,838.33,0.06,0.16,0.19,CreditCard,0
TXN05694,18,660.36,0.21,0.58,0.1,CreditCard,0
TXN05695,20,1069.66,0.47,0.33,0.13,UPI,0
TXN05696,19,513.67,-0.33,0.17,0.31,DebitCard,0
TXN05697,16,663.19,0.16,0.38,0.25,UPI,0
TXN05698,20,245.02,-0.48,0.73,0.22,UPI,0
TXN05699,15,398.51,-0.2,0.41,0.21,UPI,0
TXN05700,22,931.81,-0.06,0.42,0.26,DebitCard,0
TXN05701,10,841.47,-0.39,0.11,0.32,CreditCard,0
TXN05702,17,418.11,-0.04,0.21,0.27,UPI,0
TXN05703,18,814.98,-0.19,0.57,0.27,CreditCard,0
TXN05704,11,1130.69,-0.16,0.24,0.23,UPI,0
TXN05705,20,719.18,0.05,0.76,0.11,UPI,0
TXN05706,12,731.1,0.17,0.77,0.29,UPI,0
TXN05707,19,625.84,-0.29,0.29,0.09,DebitCard,0
TXN05708,20,228.38,-0.02,0.41,0.25,DebitCard,0
TXN05709,19,875.26,0.12,0.52,0.14,UPI,0
TXN05710,17,832.04,-0.18,0.57,0.33,CreditCard,0
TXN05711,13,892.29,0.11,0.76,0.21,UPI,0
TXN05712,19,869.78,-0.41,0.25,0.26,UPI,0
TXN05713,17,699.34,0.45,0.27,0.35,DebitCard,0
TXN05714,17,823.28,0.06,0.15,0.08,UPI,0
TXN05715,13,290.83,0.17,0.71,0.19,CreditCard,0
TXN05716,20,1086.97,0.39,0.65,0.23,UPI,0
TXN05717,8,526.65,0.35,0.14,0.16,UPI,0
TXN05718,22,364.84,0.4,0.27,0.17,CreditCard,0
TXN05719,18,203.38,-0.18,0.58,0.26,DebitCard,0
TXN05720,17,553.54,-0.28,0.23,0.26,DebitCard,0
TXN05721,20,425.04,0.07,0.51,0.2,DebitCard,0
TXN05722,19,587.84,-0.12,0.51,0.29,DebitCard,0
TXN05723,20,1000.02,0.11,0.2,0.32,UPI,0
TXN05724,21,1098.11,-0.24,0.64,0.28,CreditCard,0
TXN05725,9,417.98,0.1,0.59,0.18,UPI,0
TXN05726,20,773.71,0.39,0.21,0.24,CreditCard,0
TXN05727,18,748.82,0.42,0.46,0.14,DebitCard,0
TXN05728,19,1051.9,-0.41,0.15,0.19,DebitCard,0
TXN05729,11,660.54,-0.44,0.8,0.34,UPI,0
TXN05730,8,1048.97,-0.09,0.13,0.16,DebitCard,0
TXN05731,15,823.36,-0.16,0.8,0.07,UPI,0
TXN05732,18,1126.48,0.07,0.79,0.06,DebitCard,0
TXN05733,8,514.91,0.1,0.16,0.07,CreditCard,0
TXN05734,19,371.21,-0.07,0.11,0.09,DebitCard,0
TXN05735,20,626.03,0.08,0.44,0.18,DebitCard,0
TXN05736,10,499.04,0.36,0.69,0.15,UPI,0
TXN05737,11,964.77,-0.08,0.28,0.17,UPI,0
TXN05738,15,626.4,-0.07,0.27,0.31,DebitCard,0
TXN05739,20,459.96,-0.1,0.15,0.19,DebitCard,0
TXN05740,14,221.46,-0.29,0.5,0.23,DebitCard,0
TXN05741,9,292.72,0.36,0.54,0.15,DebitCard,0
TXN05742,10,937.61,0.36,0.68,0.08,DebitCard,0
TXN05743,8,704.56,0.05,0.32,0.17,DebitCard,0
TXN05744,12,713.15,-0.15,0.79,0.31,DebitCard,0
TXN05745,16,758.58,-0.14,0.36,0.23,UPI,0
TXN05746,17,263.98,-0.5,0.21,0.2,UPI,0
TXN05747,13,1173.85,0.46,0.23,0.21,CreditCard,0
TXN05748,17,1077.29,-0.47,0.41,0.06,CreditCard,0
TXN05749,16,538.53,-0.12,0.35,0.16,UPI,0
TXN05750,22,1051.94,0.4,0.25,0.25,CreditCard,0
TXN05751,22,494.36,0.29,0.71,0.1,DebitCard,0
TXN05752,12,1134.03,0.44,0.79,0.34,UPI,0
TXN05753,22,482.81,-0.08,0.22,0.12,UPI,0
TXN05754,8,865.7,0.39,0.74,0.16,DebitCard,0
TXN05755,14,772.58,-0.34,0.42,0.06,UPI,0
TXN05756,13,822.22,-0.11,0.22,0.05,UPI,0
TXN05757,12,817.66,0.06,0.46,0.32,UPI,0
TXN05758,21,710.18,-0.23,0.35,0.31,CreditCard,0
TXN05759,14,944.39,-0.2,0.66,0.35,CreditCard,0
TXN05760,19,883.81,-0.32,0.61,0.31,DebitCard,0
TXN05761,13,1143.21,-0.11,0.75,0.12,DebitCard,0
TXN05762,13,1038.18,-0.19,0.2,0.3,DebitCard,0
TXN05763,14,1185.71,0.29,0.42,0.09,CreditCard,0
TXN05764,12,1189.03,0.01,0.25,0.25,DebitCard,0
TXN05765,16,540.35,0.47,0.65,0.12,CreditCard,0
TXN05766,12,416.96,-0.34,0.75,0.13,CreditCard,0
TXN05767,9,569.63,0.22,0.31,0.06,UPI,0
TXN05768,20,312.08,-0.36,0.38,0.28,UPI,0
TXN05769,20,305.21,0.09,0.23,0.15,CreditCard,0
TXN05770,20,759.17,-0.02,0.15,0.23,CreditCard,0
TXN05771,19,725.15,0.42,0.18,0.13,UPI,0
TXN05772,15,960.42,-0.2,0.66,0.05,DebitCard,0
TXN05773,10,584.73,-0.06,0.73,0.13,DebitCard,0
TXN05774,20,986.19,0.43,0.14,0.1,UPI,0
TXN05775,8,758.16,-0.3,0.45,0.25,DebitCard,0
TXN05776,16,304.25,-0.05,0.73,0.19,UPI,0
TXN05777,10,1150.65,0.49,0.1,0.17,UPI,0
TXN05778,21,534.12,0.44,0.23,0.12,DebitCard,0
TXN05779,10,297.02,-0.21,0.58,0.24,CreditCard,0
TXN05780,13,700.45,-0.1,0.74,0.31,CreditCard,0
TXN05781,18,359.5,-0.36,0.26,0.12,DebitCard,0
TXN05782,16,271.59,0.07,0.63,0.16,DebitCard,0
TXN05783,8,783.17,0.33,0.72,0.05,UPI,0
TXN05784,17,400.75,-0.3,0.64,0.13,UPI,0
TXN05785,21,865.88,-0.42,0.24,0.17,UPI,0
TXN05786,14,1138.55,0.21,0.51,0.2,DebitCard,0
TXN05787,21,663.42,0.04,0.6,0.23,CreditCard,0
TXN05788,21,522.24,-0.38,0.27,0.24,UPI,0
TXN05789,22,1162.58,-0.08,0.37,0.18,CreditCard,0
TXN05790,18,728.63,0.25,0.56,0.23,UPI,0
TXN05791,22,510.81,0.01,0.35,0.16,CreditCard,0
TXN05792,9,236.74,-0.11,0.64,0.3,UPI,0
TXN05793,8,282.4,-0.49,0.28,0.33,DebitCard,0
TXN05794,10,571.97,0.13,0.12,0.29,UPI,0
TXN05795,16,560.21,0.19,0.66,0.33,DebitCard,0
TXN05796,20,829.18,-0.05,0.72,0.17,UPI,0
TXN05797,12,992.17,-0.38,0.44,0.27,DebitCard,0
TXN05798,10,399.42,-0.13,0.65,0.17,UPI,0
TXN05799,17,528.2,-0.17,0.28,0.2,UPI,0
TXN05800,17,760.68,-0.34,0.68,0.29,DebitCard,0
TXN05801,11,741.12,0.37,0.39,0.05,DebitCard,0
TXN05802,13,999.6,0.29,0.51,0.15,DebitCard,0
TXN05803,17,1088.51,-0.04,0.29,0.12,UPI,0
TXN05804,16,1096.81,-0.25,0.75,0.29,CreditCard,0
TXN05805,11,933.44,-0.01,0.47,0.12,UPI,0
TXN05806,18,1012.1,-0.09,0.23,0.21,CreditCard,0
TXN05807,13,1069.28,-0.44,0.3,0.35,CreditCard,0
TXN05808,17,224.0,0.2,0.1,0.19,CreditCard,0
TXN05809,22,545.71,0.28,0.55,0.15,CreditCard,0
TXN05810,22,424.0,0.38,0.65,0.2,DebitCard,0
TXN05811,8,497.03,0.27,0.38,0.25,CreditCard,0
TXN05812,14,796.69,0.27,0.7,0.08,DebitCard,0
TXN05813,10,1158.38,0.09,0.44,0.29,UPI,0
TXN05814,11,419.62,0.44,0.12,0.34,DebitCard,0
TXN05815,16,488.61,-0.43,0.35,0.3,CreditCard,0
TXN05816,8,887.65,0.49,0.3,0.08,UPI,0
TXN05817,13,808.47,0.29,0.6,0.22,CreditCard,0
TXN05818,22,737.48,0.24,0.69,0.09,DebitCard,0
TXN05819,9,434.44,-0.25,0.37,0.17,DebitCard,0
TXN05820,14,586.86,-0.02,0.41,0.05,DebitCard,0
TXN05821,12,284.52,0.38,0.11,0.21,CreditCard,0
TXN05822,8,848.79,-0.14,0.62,0.14,CreditCard,0
TXN05823,21,412.69,-0.5,0.6,0.18,CreditCard,0
TXN05824,17,1137.87,0.11,0.25,0.06,CreditCard,0
TXN05825,9,615.86,0.3,0.8,0.08,UPI,0
TXN05826,20,300.93,0.47,0.37,0.22,UPI,0
TXN05827,13,597.22,-0.38,0.5,0.14,UPI,0
TXN05828,11,662.13,-0.49,0.51,0.22,UPI,0
TXN05829,14,761.71,0.28,0.39,0.13,CreditCard,0
TXN05830,13,751.01,-0.08,0.69,0.06,UPI,0
TXN05831,12,780.06,0.34,0.64,0.15,DebitCard,0
TXN05832,11,646.14,0.02,0.23,0.2,UPI,0
TXN05833,18,543.21,0.1,0.75,0.26,UPI,0
TXN05834,18,624.08,0.31,0.65,0.16,UPI,0
TXN05835,10,686.11,0.49,0.43,0.26,CreditCard,0
TXN05836,18,519.91,-0.22,0.2,0.22,UPI,0
TXN05837,9,1022.93,-0.01,0.7,0.3,CreditCard,0
TXN05838,17,946.97,-0.09,0.32,0.12,UPI,0
TXN05839,11,845.58,0.4,0.62,0.17,UPI,0
TXN05840,9,1129.5,0.17,0.14,0.31,DebitCard,0
TXN05841,14,403.75,0.08,0.77,0.08,DebitCard,0
TXN05842,21,206.13,-0.29,0.21,0.23,DebitCard,0
TXN05843,11,593.09,0.3,0.48,0.08,CreditCard,0
TXN05844,13,631.91,0.03,0.39,0.05,UPI,0
TXN05845,13,440.74,-0.26,0.41,0.06,CreditCard,0
TXN05846,12,757.24,0.29,0.7,0.19,CreditCard,0
TXN05847,20,295.75,0.25,0.5,0.06,DebitCard,0
TXN05848,15,682.83,0.24,0.26,0.07,UPI,0
TXN05849,11,760.13,-0.48,0.24,0.33,DebitCard,0
TXN05850,15,1033.91,0.02,0.57,0.12,UPI,0
TXN05851,13,810.0,-0.49,0.38,0.22,UPI,0
TXN05852,18,1054.19,-0.16,0.44,0.1,CreditCard,0
TXN05853,8,365.51,0.35,0.63,0.31,UPI,0
TXN05854,10,470.57,0.41,0.76,0.32,DebitCard,0
TXN05855,20,718.4,-0.17,0.58,0.11,CreditCard,0
TXN05856,21,296.05,0.2,0.31,0.33,UPI,0
TXN05857,18,486.48,0.07,0.25,0.08,UPI,0
TXN05858,20,1165.5,0.3,0.35,0.08,CreditCard,0
TXN05859,10,309.92,-0.32,0.39,0.17,CreditCard,0
TXN05860,9,450.19,0.44,0.76,0.09,UPI,0
TXN05861,17,482.46,-0.44,0.45,0.28,CreditCard,0
TXN05862,21,786.36,-0.14,0.39,0.14,CreditCard,0
TXN05863,12,489.32,0.31,0.4,0.09,DebitCard,0
TXN05864,18,728.74,-0.47,0.71,0.28,CreditCard,0
TXN05865,17,361.51,0.04,0.43,0.09,UPI,0
TXN05866,8,1190.76,-0.43,0.75,0.05,DebitCard,0
TXN05867,22,1111.9,0.19,0.79,0.2,CreditCard,0
TXN05868,11,420.42,-0.42,0.38,0.12,CreditCard,0
TXN05869,21,518.58,0.49,0.28,0.31,CreditCard,0
TXN05870,11,243.78,-0.48,0.78,0.11,UPI,0
TXN05871,12,485.24,0.02,0.55,0.2,DebitCard,0
TXN05872,17,667.67,0.19,0.16,0.31,UPI,0
TXN05873,10,524.23,-0.05,0.53,0.27,DebitCard,0
TXN05874,13,1176.38,0.1,0.41,0.25,UPI,0
TXN05875,8,411.0,0.04,0.14,0.08,DebitCard,0
TXN05876,17,825.24,0.12,0.73,0.21,UPI,0
TXN05877,21,916.92,0.37,0.23,0.08,DebitCard,0
TXN05878,16,1071.96,0.44,0.77,0.11,CreditCard,0
TXN05879,17,610.08,0.37,0.48,0.17,DebitCard,0
TXN05880,9,410.04,-0.42,0.46,0.29,CreditCard,0
TXN05881,15,781.59,-0.34,0.69,0.19,UPI,0
TXN05882,19,202.05,-0.16,0.74,0.12,DebitCard,0
TXN05883,17,853.34,-0.04,0.7,0.27,UPI,0
TXN05884,16,597.26,-0.47,0.1,0.33,UPI,0
TXN05885,18,968.5,-0.03,0.23,0.09,DebitCard,0
TXN05886,16,379.28,-0.02,0.32,0.32,DebitCard,0
TXN05887,22,432.95,-0.26,0.22,0.17,DebitCard,0
TXN05888,18,883.02,0.45,0.78,0.19,CreditCard,0
TXN05889,15,526.38,0.01,0.43,0.34,UPI,0
TXN05890,21,1129.76,0.14,0.25,0.19,CreditCard,0
TXN05891,13,257.31,-0.13,0.13,0.17,UPI,0
TXN05892,11,581.04,0.25,0.29,0.08,CreditCard,0
TXN05893,17,669.52,0.15,0.75,0.31,UPI,0
TXN05894,17,358.52,0.41,0.5,0.05,UPI,0
TXN05895,18,672.06,0.17,0.38,0.31,CreditCard,0
TXN05896,14,978.38,0.0,0.41,0.19,UPI,0
TXN05897,13,763.51,-0.1,0.55,0.11,CreditCard,0
TXN05898,14,679.53,-0.14,0.16,0.33,DebitCard,0
TXN05899,14,489.8,0.1,0.64,0.12,UPI,0
TXN05900,17,496.49,-0.42,0.23,0.21,CreditCard,0
TXN05901,18,600.7,-0.06,0.24,0.26,CreditCard,0
TXN05902,16,971.11,0.46,0.47,0.24,DebitCard,0
TXN05903,15,248.36,-0.17,0.14,0.15,DebitCard,0
TXN05904,22,959.19,-0.01,0.48,0.34,UPI,0
TXN05905,15,472.59,0.07,0.53,0.24,UPI,0
TXN05906,14,811.5,0.46,0.33,0.28,DebitCard,0
TXN05907,13,411.32,0.13,0.61,0.15,DebitCard,0
TXN05908,19,1106.69,-0.41,0.74,0.32,DebitCard,0
TXN05909,18,350.58,-0.16,0.21,0.3,CreditCard,0
TXN05910,8,1137.86,-0.29,0.41,0.3,UPI,0
TXN05911,8,392.57,-0.05,0.53,0.3,UPI,0
TXN05912,14,734.29,-0.0,0.31,0.07,UPI,0
TXN05913,12,323.42,-0.05,0.62,0.09,CreditCard,0
TXN05914,8,704.77,-0.48,0.14,0.2,DebitCard,0
TXN05915,14,610.28,0.21,0.36,0.19,UPI,0
TXN05916,9,1104.31,-0.3,0.69,0.12,DebitCard,0
TXN05917,19,809.25,-0.09,0.22,0.33,UPI,0
TXN05918,9,729.27,0.45,0.63,0.21,DebitCard,0
TXN05919,18,244.09,-0.19,0.11,0.22,UPI,0
TXN05920,12,444.74,0.15,0.22,0.23,UPI,0
TXN05921,22,1152.71,-0.35,0.56,0.35,CreditCard,0
TXN05922,9,1000.3,-0.33,0.74,0.26,DebitCard,0
TXN05923,21,446.78,0.11,0.19,0.29,CreditCard,0
TXN05924,21,550.19,0.03,0.42,0.26,UPI,0
TXN05925,16,697.65,0.11,0.24,0.17,CreditCard,0
TXN05926,22,786.7,-0.37,0.24,0.09,DebitCard,0
TXN05927,19,759.36,-0.33,0.66,0.07,CreditCard,0
TXN05928,18,346.78,-0.04,0.76,0.35,UPI,0
TXN05929,10,811.15,-0.09,0.66,0.11,CreditCard,0
TXN05930,12,900.77,0.01,0.24,0.14,DebitCard,0
TXN05931,12,585.14,-0.15,0.61,0.2,UPI,0
TXN05932,20,1128.47,0.13,0.36,0.16,DebitCard,0
TXN05933,20,521.36,-0.27,0.36,0.2,UPI,0
TXN05934,12,369.3,-0.05,0.73,0.21,DebitCard,0
TXN05935,22,267.43,-0.35,0.47,0.27,CreditCard,0
TXN05936,9,215.21,-0.15,0.47,0.24,DebitCard,0
TXN05937,22,481.31,-0.05,0.47,0.32,UPI,0
TXN05938,11,1152.96,0.32,0.28,0.33,UPI,0
TXN05939,11,1096.4,-0.37,0.36,0.19,UPI,0
TXN05940,9,617.33,0.09,0.59,0.35,DebitCard,0
TXN05941,10,307.49,-0.32,0.71,0.18,UPI,0
TXN05942,13,764.22,-0.18,0.45,0.11,CreditCard,0
TXN05943,22,255.79,-0.01,0.46,0.09,CreditCard,0
TXN05944,22,851.38,0.43,0.64,0.22,UPI,0
TXN05945,22,525.61,-0.23,0.63,0.2,UPI,0
TXN05946,8,801.4,-0.27,0.26,0.23,DebitCard,0
TXN05947,22,802.02,-0.46,0.53,0.22,CreditCard,0
TXN05948,9,280.5,0.49,0.4,0.26,DebitCard,0
TXN05949,21,1039.61,-0.32,0.41,0.2,DebitCard,0
TXN05950,13,860.99,-0.34,0.7,0.25,CreditCard,0
TXN05951,9,801.58,0.41,0.6,0.18,DebitCard,0
TXN05952,15,624.73,0.02,0.15,0.28,UPI,0
TXN05953,8,1136.86,0.41,0.26,0.17,UPI,0
TXN05954,20,1147.57,-0.13,0.32,0.1,DebitCard,0
TXN05955,16,731.25,-0.29,0.79,0.13,DebitCard,0
TXN05956,22,594.05,0.44,0.15,0.21,DebitCard,0
TXN05957,8,213.65,0.05,0.66,0.26,CreditCard,0
TXN05958,20,416.86,0.13,0.36,0.14,UPI,0
TXN05959,18,475.8,0.09,0.38,0.24,DebitCard,0
TXN05960,14,688.92,-0.16,0.2,0.06,DebitCard,0
TXN05961,15,701.1,0.47,0.45,0.16,UPI,0
TXN05962,20,245.71,0.01,0.37,0.17,UPI,0
TXN05963,12,900.68,-0.16,0.13,0.26,UPI,0
TXN05964,10,420.12,0.21,0.44,0.19,UPI,0
TXN05965,12,592.26,0.11,0.77,0.22,CreditCard,0
TXN05966,9,802.63,-0.22,0.28,0.12,DebitCard,0
TXN05967,13,592.65,-0.28,0.33,0.35,UPI,0
TXN05968,11,477.94,0.29,0.42,0.2,CreditCard,0
TXN05969,16,450.79,-0.08,0.27,0.32,CreditCard,0
TXN05970,22,228.15,0.19,0.62,0.05,DebitCard,0
TXN05971,19,470.64,0.04,0.54,0.28,DebitCard,0
